feature,b,q_eff,I_raw,I_mm,I_null_mean,I_null_p95,perm_p,I_corrected,NMI_corrected,I_corrected_mmnull,I_null_mm_mean
SpectralRolloff,5,32,2.0763539234088135,1.7643470200557552,1.7353469957543604,1.7503522551158472,0.0,0.02900002430139481,0.0034520224366210877,0.4064149651297977,1.3579320549259575
SpectralRolloff,6,64,2.8059318993389404,2.442766218865568,2.5791961500967693,2.591796895371516,0.0,0.0,0.0,0.2738474356327032,2.168918783232865
SpectralRolloff,7,128,3.6367897895751575,3.2446546810938948,3.497264686837878,3.506970745484498,0.0,0.0,0.0,0.16967056624812704,3.0749841148457677
SpectralRolloff,8,256,4.535454609369978,4.136539421993254,4.454201588744377,4.460700383832077,0.0,0.0,0.0,0.09938788255853925,4.037151539434714
SpectralSkewness,1,2,0.39997950926237635,0.36842132385803694,0.06334408343499773,0.07143772997792253,0.0,0.3050772404230392,0.03631491711515995,0.346601525432902,0.0218197984251349
SpectralSkewness,2,4,0.712455613400282,0.6297386508756269,0.2004859476058648,0.21584585882374227,0.0,0.42925270326976206,0.051096162791705084,0.5486252377865266,0.08111341308910021
SpectralSkewness,3,8,1.0283850941543502,0.8683752322214104,0.5010084270739881,0.5200970271519917,0.0,0.36736680514742237,0.043729565212044144,0.5907969086977188,0.2775783235236916
SpectralSkewness,4,16,1.4539151441251672,1.2087228364328588,1.0201557710906701,1.0425943665057635,0.0,0.1885670653421887,0.022446110168870513,0.5048595949279887,0.7038632415048701
SpectralSkewness,5,32,2.0314088040469844,1.7113890801811067,1.7355156290550935,1.753147005452735,0.0,0.0,0.0,0.3532976375165462,1.3580914426645605
SpectralSkewness,6,64,2.765554599313088,2.395239017459046,2.578505072584887,2.5918040139938654,0.0,0.0,0.0,0.2272103995092669,2.168028617949779
SpectralSkewness,7,128,3.599897591532674,3.2006125816707414,3.4972708746460746,3.507349021188175,0.0,0.0,0.0,0.1256185807919259,3.0749940008788155
SpectralSkewness,8,256,4.510388658461345,4.106542504615193,4.454647285089325,4.46207089603718,0.0,0.0,0.0,0.06883617120239549,4.037706333412798
SpeechRate,1,2,0.21598029449991252,0.17665583690622455,0.06256378173946102,0.07168479401096305,0.0,0.11409205516676353,0.013580965663430002,0.15561572380581587,0.021040113100408674
SpeechRate,2,4,0.43238226299773785,0.3271061288754513,0.2004614310039463,0.2153630266509845,0.0,0.126644697871505,0.0150751714546152,0.24599750852239197,0.08110862035305935
SpeechRate,3,8,0.7285067141654142,0.5337335386230073,0.5000817103613705,0.5191075126076772,0.0,0.03365182826163682,0.004005750649902133,0.25740059552002,0.27633294310298734
SpeechRate,4,16,1.2230576404757194,0.941869277556588,1.0203585572119633,1.040371787760506,0.0,0.0,0.0,0.23778784066020586,0.7040814368963821
SpeechRate,5,32,1.870540496175316,1.5205651510076628,1.7352238460383373,1.7517117928138095,0.0,0.0,0.0,0.16265639372672247,1.3579087572809403
SpeechRate,6,64,2.6661512654692014,2.275741995252238,2.5761226036617018,2.5896634700421264,0.0,0.0,0.0,0.10985053064379091,2.165891464608447
SpeechRate,7,128,3.53364977827966,3.1221606264058934,3.4864443981064523,3.4966258798614507,0.0,0.0,0.0,0.05769292948287319,3.0644676969230202
SpeechRate,8,254,4.433588743927807,4.0246883494504875,4.400362853013241,4.407606476179961,0.0,0.0,0.0,0.040918814977681794,3.9837695344728057
VTLE,1,2,0.3816443060767618,0.34897665321680016,0.06308583347956427,0.07081453208144363,0.0,0.2858908197372359,0.03403105852257739,0.32741757023033335,0.021559082986466825
VTLE,2,4,0.7038129879638877,0.6194934613366687,0.1999087316423921,0.2138499709389568,0.0,0.4195847296942766,0.04994533404230882,0.5389831517850057,0.080510309551663
VTLE,3,8,1.0151392625266347,0.8562388680493171,0.5004995416575712,0.5200523388250118,0.0,0.355739326391746,0.04234548645649636,0.5793672849716283,0.27687158307768894
VTLE,4,16,1.4168757867399346,1.1665059642547266,1.0198192966383375,1.0419001024616856,0.0,0.14668666761638915,0.01746087046349822,0.4630414506538657,0.7034645136008609
VTLE,5,32,2.0101138296655012,1.685656235977138,1.7346913613228236,1.752112173332863,0.0,0.0,0.0,0.32856965769179003,1.357086578285348
VTLE,6,64,2.7529209199600295,2.378783839092181,2.578174616997838,2.592177625344088,0.0,0.0,0.0,0.21114916292274444,2.1676346761694365
VTLE,7,128,3.6017680434281694,3.202113211081029,3.497206942600759,3.506908496810791,0.0,0.0,0.0,0.1271819095059108,3.074931301575118
VTLE,8,256,4.522895822157896,4.120775506576043,4.4550038013768996,4.463047783518664,0.0,0.0,0.0,0.0826208176251777,4.038154688950866
dCPP,1,2,0.4198096759174046,0.3886213129982714,0.06314417818241617,0.07123198901672012,0.0,0.3254771348158552,0.03874322174059141,0.3670020361965268,0.0216192768017446
dCPP,2,4,0.760276935525912,0.680272004559443,0.20041613215509685,0.21377510138131503,0.0,0.4798558724043462,0.057119718958460235,0.5991803299980338,0.08109167456140914
dCPP,3,8,1.0632757822395682,0.9089365317464715,0.49870565525632954,0.5200712223931091,0.0,0.41023087649014195,0.04883189666053463,0.6341929080483278,0.27474362369814365
dCPP,4,16,1.474115734908887,1.2337311195242702,1.02037029480405,1.039636150134563,0.0,0.2133608247202201,0.025397439201275233,0.5296471905979333,0.7040839289263369
dCPP,5,32,2.031119185455699,1.7112227357515568,1.7351564544036018,1.7530910923359964,0.0,0.0,0.0,0.35355518667339925,1.3576675490781576
dCPP,6,64,2.753538828595797,2.3803879410218336,2.5786607546330877,2.591096624480333,0.0,0.0,0.0,0.2121179654814469,2.1682699755403867
dCPP,7,128,3.5874642928288107,3.185467251408692,3.496364314596066,3.5058669506446694,0.0,0.0,0.0,0.11159923858777399,3.073868012820918
dCPP,8,256,4.5052715757438495,4.100069406118605,4.454485215716806,4.462185716980446,0.0,0.0,0.0,0.06256828803493342,4.0375011180836715
jitter,1,2,0.29774581976629655,0.2603937487603787,0.062158925942397074,0.07059941433237488,0.0,0.1982348228179816,0.02359691319480602,0.2397560259738009,0.020637722786577786
jitter,2,4,0.5376584613172781,0.44014859938434014,0.20007509518058478,0.21549033553106592,0.0,0.24007350420375537,0.028577187189106967,0.3593665268862004,0.0807820724981397
jitter,3,8,0.8505982335312172,0.670617957397095,0.5001183563327101,0.5213595072502715,0.0,0.1704996010643849,0.020295446727639225,0.39416947285925724,0.2764484845378377
jitter,4,16,1.2839630200373051,1.0131296867039712,1.0205190398832216,1.040204064670561,0.0,0.0,0.0,0.308739221771441,0.7043904649325302
jitter,5,32,1.8943179483288457,1.5484106504984698,1.7359310345340448,1.7527267536300593,0.0,0.0,0.0,0.18981381221689086,1.358596838281579
jitter,6,64,2.670889199302721,2.2806032032474945,2.578453157262098,2.5944983979316154,0.0,0.0,0.0,0.11261232409190391,2.1679908791555906
jitter,7,128,3.5573414956136418,3.149057471945003,3.496737629546185,3.5067383229952895,0.0,0.0,0.0,0.07472307218185525,3.074334399763148
jitter,8,256,4.486217282717433,4.076700517431439,4.454212622259649,4.4613916831421685,0.0,0.0,0.0,0.039544724560347966,4.037155792871091
shimmer,1,2,0.3818974573767555,0.347997062899438,0.06231548216988928,0.07039073465049546,0.0,0.2856815807295487,0.03400615172451247,0.32720401662698545,0.020793046272452546
shimmer,2,4,0.6685111487898965,0.5804933973106063,0.19946012108490077,0.21512911533242104,0.0,0.3810332762257056,0.04535635573819545,0.5004896371724504,0.0800037601381559
shimmer,3,8,0.9828941460817653,0.819062785135019,0.5000517320717259,0.5185018449004465,0.0,0.319011053063293,0.03797353068602918,0.542729618152051,0.27633316698296795
shimmer,4,16,1.4122707672095505,1.1631336863417001,1.0211794744180909,1.0412415809796483,0.0,0.14195421192360924,0.016897541858597508,0.45803101172637173,0.7051026746153284
shimmer,5,32,1.9992652301517158,1.6751774589485589,1.736363114777467,1.755212853924407,0.0,0.0,0.0,0.31602033529535234,1.3591571236532065
shimmer,6,64,2.730989307918021,2.354016921330251,2.5789401943449075,2.5941669104712664,0.0,0.0,0.0,0.18540340351394136,2.1686135178163095
shimmer,7,128,3.581079334602176,3.1780960998881724,3.496339333503233,3.50643412319909,0.0,0.0,0.0,0.10425861549736615,3.0738374843908063
shimmer,8,256,4.508758190499787,4.1042956658449565,4.454993527924081,4.4616833145211,0.0,0.0,0.0,0.06616234502146501,4.0381333208234915
